Team;AT;HT;Score;Date Range;Home Away;League;Season;Date;Table Name;0. Games;1. GS;1a WDL;1b WDL;1c Goals;1d Goals;2. GA;2a xG;2b xG;3. Pts;3a xG Against;3b xG Against;4. xG;4a Net xG;4b Net xG;5. xGA;5a Points;5b Points;6. Net xG;7. xG Pts;D;GAvsXg+ve;GAvsXg-ve;GD;GSvsXg+ve;GSvsXg-ve;L;Lower xG;Pts vs xG;Pts vs xG +ve;Pts vs xG -ve;RankCalc;Upper xG;W;x. +ve GD;x. -ve GD;x. GD vs NetXg+ve;x. GD vs NetXg-ve;ZN([D]);ZN([L]);ZN([W])
Empoli;Perugia;Empoli;3-0;Wahr;Home;Italy Serie B;2019/20;28.09.2019;HT League Table.csv;1;3;1;1;1;1;0;1;1;3;1;1;1.8;1;1;0.9;1;1;0.9;3;;+0.9;;3;;-1.2;;-0.31;0;+0;;3.00303;0.5;1;+3;;;-2.1;0;0;1
Frosinone;Trapani;Frosinone;3-0;Wahr;Home;Italy Serie B;2019/20;30.10.2019;HT League Table.csv;1;3;1;1;1;1;0;1;1;3;1;1;2.9;1;1;0.8;1;1;2.2;3;;+0.8;;3;;-0.1;;-0.31;0;+0;;3.00303;0.5;1;+3;;;-0.8;0;0;1
Pescara;Pisa;Pescara;3-0;Wahr;Home;Italy Serie B;2019/20;02.11.2019;HT League Table.csv;1;3;1;1;1;1;0;1;1;3;1;1;2.2;1;1;1.1;1;1;1.2;3;;+1.1;;3;;-0.8;;-0.31;0;+0;;3.00303;0.5;1;+3;;;-1.8;0;0;1
Pordenone Calcio;Frosinone;Pordenone Calcio;3-0;Wahr;Home;Italy Serie B;2019/20;26.08.2019;HT League Table.csv;1;3;1;1;1;1;0;1;1;3;1;1;2.0;1;1;0.7;1;1;1.3;3;;+0.7;;3;;-1.0;;-0.31;0;+0;;3.00303;0.5;1;+3;;;-1.7;0;0;1
Pordenone Calcio;Perugia;Pordenone Calcio;3-0;Wahr;Home;Italy Serie B;2019/20;23.11.2019;HT League Table.csv;1;3;1;1;1;1;0;1;1;3;1;1;2.6;1;1;0.4;1;1;2.2;3;;+0.4;;3;;-0.4;;-0.31;0;+0;;3.00303;0.5;1;+3;;;-0.8;0;0;1
Trapani;Pordenone Calcio;Trapani;3-0;Wahr;Home;Italy Serie B;2019/20;26.06.2020;HT League Table.csv;1;3;1;1;1;1;0;1;1;3;1;1;2.6;1;1;0.4;1;1;2.2;3;;+0.4;;3;;-0.4;;-0.31;0;+0;;3.00303;0.5;1;+3;;;-0.8;0;0;1
Virtus Entella;Ascoli;Virtus Entella;3-0;Wahr;Home;Italy Serie B;2019/20;08.03.2020;HT League Table.csv;1;3;1;1;1;1;0;1;1;3;1;1;2.3;1;1;1.5;1;1;0.8;3;;+1.5;;3;;-0.7;;-0.31;0;+0;;3.00303;0.5;1;+3;;;-2.2;0;0;1
Aves;Maritimo;Aves;3-1;Wahr;Home;Portuguese Liga;2019/20;18.08.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.4;1;1;0.3;1;1;1.1;3;;;-0.7;2;;-1.6;;-0.23;0;+0;;3.00203;0.36;1;+2;;;-0.9;0;0;1
Benfica;Boavista;Benfica;3-1;Wahr;Home;Portuguese Liga;2019/20;04.07.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.0;1;1;0.3;1;1;0.7;3;;;-0.7;2;;-2.0;;-0.23;0;+0;;3.00203;0.36;1;+2;;;-1.3;0;0;1
Boavista;Setubal;Boavista;3-1;Wahr;Home;Portuguese Liga;2019/20;18.06.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.0;1;1;0.8;1;1;0.2;1;;;-0.2;2;;-2.0;;-0.23;-2;;-2;3.00203;0.36;1;+2;;;-1.8;0;0;1
Famalicao;Belenenses;Famalicao;3-1;Wahr;Home;Portuguese Liga;2019/20;28.09.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.3;1;1;1.3;1;1;0.0;1;;+0.3;;2;;-1.8;;-0.23;-2;;-2;3.00203;0.36;1;+2;;;-2.0;0;0;1
Famalicao;Sp Lisbon;Famalicao;3-1;Wahr;Home;Portuguese Liga;2019/20;03.03.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;0.6;1;1;1.7;1;1;-1.2;0;;+0.7;;2;;-2.5;;-0.23;-3;;-3;3.00203;0.36;1;+2;;;-3.2;0;0;1
Gil Vicente;Sp Lisbon;Gil Vicente;3-1;Wahr;Home;Portuguese Liga;2019/20;01.12.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.1;1;1;0.6;1;1;1.5;3;;;-0.4;2;;-0.9;;-0.23;0;+0;;3.00203;0.36;1;+2;;;-0.5;0;0;1
Sp Braga;Moreirense;Sp Braga;3-1;Wahr;Home;Portuguese Liga;2019/20;11.08.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.6;1;1;0.7;1;1;0.8;3;;;-0.3;2;;-1.4;;-0.23;0;+0;;3.00203;0.36;1;+2;;;-1.2;0;0;1
Sp Braga;Portimonense;Sp Braga;3-1;Wahr;Home;Portuguese Liga;2019/20;06.03.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;3.7;1;1;0.9;1;1;2.9;3;;;-0.1;2;+0.7;;;-0.23;0;+0;;3.00203;0.36;1;+2;;+0.9;;0;0;1
Sp Braga;Setubal;Sp Braga;3-1;Wahr;Home;Portuguese Liga;2019/20;23.02.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;3.0;1;1;0.7;1;1;2.3;3;;;-0.3;2;;0.0;;-0.23;0;+0;;3.00203;0.36;1;+2;;+0.3;;0;0;1
Sp Lisbon;Guimaraes;Sp Lisbon;3-1;Wahr;Home;Portuguese Liga;2019/20;27.10.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.1;1;1;1.9;1;1;0.2;1;;+0.9;;2;;-0.9;;-0.23;-2;;-2;3.00203;0.36;1;+2;;;-1.8;0;0;1
Bournemouth;Brighton;Bournemouth;3-1;Wahr;Home;English Premier League;2019/20;21.01.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.7;1;1;2.2;1;1;-0.5;0;;+1.2;;2;;-1.4;;-0.36;-3;;-3;3.00203;0.42;1;+2;;;-2.5;0;0;1
Bournemouth;Everton;Bournemouth;3-1;Wahr;Home;English Premier League;2019/20;15.09.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.3;1;1;1.6;1;1;-0.3;1;;+0.6;;2;;-1.7;;-0.36;-2;;-2;3.00203;0.42;1;+2;;;-2.3;0;0;1
Everton;Chelsea;Everton;3-1;Wahr;Home;English Premier League;2019/20;07.12.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.8;1;1;1.4;1;1;0.4;3;;+0.4;;2;;-1.2;;-0.36;0;+0;;3.00203;0.42;1;+2;;;-1.6;0;0;1
Everton;Crystal Palace;Everton;3-1;Wahr;Home;English Premier League;2019/20;08.02.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.5;1;1;0.9;1;1;1.6;3;;;-0.1;2;;-0.5;;-0.36;0;+0;;3.00203;0.42;1;+2;;;-0.4;0;0;1
Leicester;Bournemouth;Leicester;3-1;Wahr;Home;English Premier League;2019/20;31.08.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.8;1;1;0.6;1;1;1.2;3;;;-0.4;2;;-1.3;;-0.36;0;+0;;3.00203;0.42;1;+2;;;-0.8;0;0;1
Liverpool;Arsenal;Liverpool;3-1;Wahr;Home;English Premier League;2019/20;24.08.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;3.0;1;1;0.8;1;1;2.2;3;;;-0.2;2;+0.0;;;-0.36;0;+0;;3.00203;0.42;1;+2;;+0.2;;0;0;1
Liverpool;Man City;Liverpool;3-1;Wahr;Home;English Premier League;2019/20;10.11.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.4;1;1;1.5;1;1;-0.1;1;;+0.5;;2;;-1.6;;-0.36;-2;;-2;3.00203;0.42;1;+2;;;-2.1;0;0;1
Liverpool;Newcastle;Liverpool;3-1;Wahr;Home;English Premier League;2019/20;14.09.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;3.2;1;1;0.3;1;1;2.8;3;;;-0.7;2;+0.2;;;-0.36;0;+0;;3.00203;0.42;1;+2;;+0.8;;0;0;1
Man City;Leicester;Man City;3-1;Wahr;Home;English Premier League;2019/20;21.12.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;3.6;1;1;1.0;1;1;2.6;3;;+0.0;;2;+0.6;;;-0.36;0;+0;;3.00203;0.42;1;+2;;+0.6;;0;0;1
Man United;Brighton;Man United;3-1;Wahr;Home;English Premier League;2019/20;10.11.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;3.4;1;1;1.1;1;1;2.3;3;;+0.1;;2;+0.4;;;-0.36;0;+0;;3.00203;0.42;1;+2;;+0.3;;0;0;1
Norwich;Newcastle;Norwich;3-1;Wahr;Home;English Premier League;2019/20;17.08.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.4;1;1;0.6;1;1;0.8;3;;;-0.4;2;;-1.6;;-0.36;0;+0;;3.00203;0.42;1;+2;;;-1.2;0;0;1
Sheffield United;Tottenham;Sheffield United;3-1;Wahr;Home;English Premier League;2019/20;02.07.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.4;1;1;1.2;1;1;0.3;1;;+0.2;;2;;-1.6;;-0.36;-2;;-2;3.00203;0.42;1;+2;;;-1.7;0;0;1
Southampton;Sheffield United;Southampton;3-1;Wahr;Home;English Premier League;2019/20;26.07.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.7;1;1;1.5;1;1;0.2;1;;+0.5;;2;;-1.3;;-0.36;-2;;-2;3.00203;0.42;1;+2;;;-1.8;0;0;1
Tottenham;Aston Villa;Tottenham;3-1;Wahr;Home;English Premier League;2019/20;10.08.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;3.1;1;1;0.7;1;1;2.4;3;;;-0.3;2;+0.1;;;-0.36;0;+0;;3.00203;0.42;1;+2;;+0.4;;0;0;1
West Ham;Southampton;West Ham;3-1;Wahr;Home;English Premier League;2019/20;29.02.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.6;1;1;0.9;1;1;1.7;3;;;-0.1;2;;-0.4;;-0.36;0;+0;;3.00203;0.42;1;+2;;;-0.3;0;0;1
West Ham;Watford;West Ham;3-1;Wahr;Home;English Premier League;2019/20;17.07.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;0.7;1;1;1.3;1;1;-0.6;0;;+0.3;;2;;-2.3;;-0.36;-3;;-3;3.00203;0.42;1;+2;;;-2.6;0;0;1
Atalanta;Lecce;Atalanta;3-1;Wahr;Home;Italy Serie A;2019/20;06.10.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;4.3;1;1;1.2;1;1;3.1;3;;+0.2;;2;+1.3;;;-0.31;0;+0;;3.00203;0.42;1;+2;;+1.1;;0;0;1
Cagliari;Genoa;Cagliari;3-1;Wahr;Home;Italy Serie A;2019/20;20.09.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;0.8;1;1;1.6;1;1;-0.8;0;;+0.6;;2;;-2.2;;-0.31;-3;;-3;3.00203;0.42;1;+2;;;-2.8;0;0;1
Genoa;Brescia;Genoa;3-1;Wahr;Home;Italy Serie A;2019/20;26.10.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.2;1;1;1.3;1;1;-0.1;1;;+0.3;;2;;-1.8;;-0.31;-2;;-2;3.00203;0.42;1;+2;;;-2.1;0;0;1
Inter;Torino;Inter;3-1;Wahr;Home;Italy Serie A;2019/20;13.07.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.6;1;1;1.7;1;1;0.8;3;;+0.7;;2;;-0.4;;-0.31;0;+0;;3.00203;0.42;1;+2;;;-1.2;0;0;1
Juventus;Udinese;Juventus;3-1;Wahr;Home;Italy Serie A;2019/20;15.12.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.3;1;1;1.4;1;1;0.9;3;;+0.4;;2;;-0.7;;-0.31;0;+0;;3.00203;0.42;1;+2;;;-1.1;0;0;1
Lazio;Juventus;Lazio;3-1;Wahr;Home;Italy Serie A;2019/20;07.12.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;3.2;1;1;1.5;1;1;1.7;3;;+0.5;;2;+0.2;;;-0.31;0;+0;;3.00203;0.42;1;+2;;;-0.3;0;0;1
Lecce;Brescia;Lecce;3-1;Wahr;Home;Italy Serie A;2019/20;22.07.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.4;1;1;1.1;1;1;1.4;3;;+0.1;;2;;-0.6;;-0.31;0;+0;;3.00203;0.42;1;+2;;;-0.6;0;0;1
Milan;Parma;Milan;3-1;Wahr;Home;Italy Serie A;2019/20;15.07.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.0;1;1;0.8;1;1;1.2;3;;;-0.2;2;;-1.0;;-0.31;0;+0;;3.00203;0.42;1;+2;;;-0.8;0;0;1
Napoli;Spal;Napoli;3-1;Wahr;Home;Italy Serie A;2019/20;28.06.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.9;1;1;0.6;1;1;1.3;3;;;-0.4;2;;-1.1;;-0.31;0;+0;;3.00203;0.42;1;+2;;;-0.7;0;0;1
Roma;Spal;Roma;3-1;Wahr;Home;Italy Serie A;2019/20;15.12.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;3.4;1;1;1.1;1;1;2.4;3;;+0.1;;2;+0.4;;;-0.31;0;+0;;3.00203;0.42;1;+2;;+0.4;;0;0;1
Sassuolo;Bologna;Sassuolo;3-1;Wahr;Home;Italy Serie A;2019/20;08.11.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.8;1;1;0.7;1;1;2.1;3;;;-0.4;2;;-0.2;;-0.31;0;+0;;3.00203;0.42;1;+2;;+0.1;;0;0;1
Torino;Brescia;Torino;3-1;Wahr;Home;Italy Serie A;2019/20;08.07.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.1;1;1;1.6;1;1;0.5;3;;+0.6;;2;;-0.9;;-0.31;0;+0;;3.00203;0.42;1;+2;;;-1.5;0;0;1
Barnsley;Hull;Barnsley;3-1;Wahr;Home;English League Championship;2019/20;30.11.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;0.8;1;1;1.5;1;1;-0.6;0;;+0.5;;2;;-2.2;;-0.29;-3;;-3;3.00203;0.42;1;+2;;;-2.6;0;0;1
Blackburn;Bristol City;Blackburn;3-1;Wahr;Home;English League Championship;2019/20;20.06.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;0.5;1;1;0.4;1;1;0.1;1;;;-0.6;2;;-2.5;;-0.29;-2;;-2;3.00203;0.42;1;+2;;;-1.9;0;0;1
Brentford;QPR;Brentford;3-1;Wahr;Home;English League Championship;2019/20;11.01.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.0;1;1;0.9;1;1;1.1;3;;;-0.1;2;;-1.0;;-0.29;0;+0;;3.00203;0.42;1;+2;;;-0.9;0;0;1
Brentford;Swansea;Brentford;3-1;Wahr;Home;English League Championship;2019/20;26.12.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.4;1;1;1.3;1;1;1.2;3;;+0.3;;2;;-0.6;;-0.29;0;+0;;3.00203;0.42;1;+2;;;-0.9;0;0;1
Charlton;Luton;Charlton;3-1;Wahr;Home;English League Championship;2019/20;22.02.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.7;1;1;0.4;1;1;2.4;3;;;-0.6;2;;-0.3;;-0.29;0;+0;;3.00203;0.42;1;+2;;+0.4;;0;0;1
Charlton;Stoke;Charlton;3-1;Wahr;Home;English League Championship;2019/20;10.08.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;0.3;1;1;1.2;1;1;-1.0;0;;+0.2;;2;;-2.7;;-0.29;-3;;-3;3.00203;0.42;1;+2;;;-3.0;0;0;1
Millwall;Luton;Millwall;3-1;Wahr;Home;English League Championship;2019/20;01.01.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.8;1;1;0.2;1;1;1.5;3;;;-0.8;2;;-1.3;;-0.29;0;+0;;3.00203;0.42;1;+2;;;-0.5;0;0;1
Nott'm Forest;Huddersfield;Nott'm Forest;3-1;Wahr;Home;English League Championship;2019/20;28.06.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.5;1;1;1.6;1;1;0.9;3;;+0.6;;2;;-0.5;;-0.29;0;+0;;3.00203;0.42;1;+2;;;-1.1;0;0;1
Nott'm Forest;Luton;Nott'm Forest;3-1;Wahr;Home;English League Championship;2019/20;19.01.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.3;1;1;0.8;1;1;1.5;3;;;-0.2;2;;-0.7;;-0.29;0;+0;;3.00203;0.42;1;+2;;;-0.5;0;0;1
Preston;Huddersfield;Preston;3-1;Wahr;Home;English League Championship;2019/20;09.11.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.4;1;1;0.4;1;1;2.0;3;;;-0.6;2;;-0.6;;-0.29;0;+0;;3.00203;0.42;1;+2;;;0.0;0;0;1
Preston;Stoke;Preston;3-1;Wahr;Home;English League Championship;2019/20;21.08.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;0.4;1;1;0.7;1;1;-0.3;1;;;-0.3;2;;-2.6;;-0.29;-2;;-2;3.00203;0.42;1;+2;;;-2.3;0;0;1
QPR;Wigan;QPR;3-1;Wahr;Home;English League Championship;2019/20;24.08.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.2;1;1;0.7;1;1;1.6;3;;;-0.3;2;;-0.8;;-0.29;0;+0;;3.00203;0.42;1;+2;;;-0.4;0;0;1
Stoke;Charlton;Stoke;3-1;Wahr;Home;English League Championship;2019/20;08.02.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.0;1;1;0.4;1;1;1.6;3;;;-0.6;2;;-1.1;;-0.29;0;+0;;3.00203;0.42;1;+2;;;-0.4;0;0;1
Swansea;Huddersfield;Swansea;3-1;Wahr;Home;English League Championship;2019/20;22.02.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.1;1;1;0.8;1;1;1.3;3;;;-0.2;2;;-0.9;;-0.29;0;+0;;3.00203;0.42;1;+2;;;-0.7;0;0;1
Swansea;Middlesbrough;Swansea;3-1;Wahr;Home;English League Championship;2019/20;14.12.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.2;1;1;0.5;1;1;0.7;3;;;-0.5;2;;-1.8;;-0.29;0;+0;;3.00203;0.42;1;+2;;;-1.4;0;0;1
Bielefeld;Erzgebirge Aue;Bielefeld;3-1;Wahr;Home;German 2. Bundesliga;2019/20;17.08.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.0;1;1;0.8;1;1;1.3;3;;;-0.3;2;;-1.0;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-0.7;0;0;1
Bochum;Nurnberg;Bochum;3-1;Wahr;Home;German 2. Bundesliga;2019/20;04.11.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.0;1;1;1.9;1;1;0.1;1;;+0.9;;2;;-1.0;;-0.22;-2;;-2;3.00203;0.42;1;+2;;;-1.9;0;0;1
Darmstadt;SV Wehen Wiesbaden;Darmstadt;3-1;Wahr;Home;German 2. Bundesliga;2019/20;21.06.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;3.4;1;1;1.5;1;1;1.9;3;;+0.5;;2;+0.4;;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-0.1;0;0;1
Erzgebirge Aue;Greuther Furth;Erzgebirge Aue;3-1;Wahr;Home;German 2. Bundesliga;2019/20;21.12.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.3;1;1;1.1;1;1;1.2;3;;+0.1;;2;;-0.7;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-0.8;0;0;1
Erzgebirge Aue;Sandhausen;Erzgebirge Aue;3-1;Wahr;Home;German 2. Bundesliga;2019/20;16.05.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.6;1;1;1.4;1;1;0.2;1;;+0.4;;2;;-1.4;;-0.22;-2;;-2;3.00203;0.42;1;+2;;;-1.8;0;0;1
Erzgebirge Aue;St Pauli;Erzgebirge Aue;3-1;Wahr;Home;German 2. Bundesliga;2019/20;22.11.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.9;1;1;0.7;1;1;1.2;3;;;-0.3;2;;-1.1;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-0.8;0;0;1
Greuther Furth;Bochum;Greuther Furth;3-1;Wahr;Home;German 2. Bundesliga;2019/20;07.12.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.6;1;1;1.0;1;1;1.6;3;;;0.0;2;;-0.4;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-0.4;0;0;1
Greuther Furth;Darmstadt;Greuther Furth;3-1;Wahr;Home;German 2. Bundesliga;2019/20;02.11.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.0;1;1;0.6;1;1;0.4;1;;;-0.4;2;;-2.0;;-0.22;-2;;-2;3.00203;0.42;1;+2;;;-1.6;0;0;1
Hannover;Holstein Kiel;Hannover;3-1;Wahr;Home;German 2. Bundesliga;2019/20;02.03.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;3.1;1;1;2.3;1;1;0.8;3;;+1.3;;2;+0.1;;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-1.2;0;0;1
Heidenheim;Karlsruher SC;Heidenheim;3-1;Wahr;Home;German 2. Bundesliga;2019/20;07.03.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;3.1;1;1;1.4;1;1;1.7;3;;+0.4;;2;+0.0;;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-0.3;0;0;1
Heidenheim;VfL Osnabruck;Heidenheim;3-1;Wahr;Home;German 2. Bundesliga;2019/20;22.12.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.2;1;1;0.5;1;1;0.7;3;;;-0.5;2;;-1.8;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-1.3;0;0;1
Regensburg;Bochum;Regensburg;3-1;Wahr;Home;German 2. Bundesliga;2019/20;28.07.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.1;1;1;1.3;1;1;0.8;3;;+0.3;;2;;-0.9;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-1.2;0;0;1
Regensburg;Heidenheim;Regensburg;3-1;Wahr;Home;German 2. Bundesliga;2019/20;24.11.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.5;1;1;1.1;1;1;1.3;3;;+0.1;;2;;-0.6;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-0.7;0;0;1
Sandhausen;Hannover;Sandhausen;3-1;Wahr;Home;German 2. Bundesliga;2019/20;30.05.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.0;1;1;1.3;1;1;0.7;3;;+0.3;;2;;-1.0;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-1.3;0;0;1
St Pauli;SV Wehen Wiesbaden;St Pauli;3-1;Wahr;Home;German 2. Bundesliga;2019/20;14.12.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;0.9;1;1;0.4;1;1;0.5;3;;;-0.6;2;;-2.1;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-1.5;0;0;1
St Pauli;VfL Osnabruck;St Pauli;3-1;Wahr;Home;German 2. Bundesliga;2019/20;01.03.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.2;1;1;2.2;1;1;-0.1;1;;+1.2;;2;;-0.8;;-0.22;-2;;-2;3.00203;0.42;1;+2;;;-2.1;0;0;1
Stuttgart;Dresden;Stuttgart;3-1;Wahr;Home;German 2. Bundesliga;2019/20;03.11.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;3.2;1;1;1.6;1;1;1.6;3;;+0.6;;2;+0.2;;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-0.5;0;0;1
Stuttgart;Nurnberg;Stuttgart;3-1;Wahr;Home;German 2. Bundesliga;2019/20;09.12.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.1;1;1;0.9;1;1;1.2;3;;;-0.1;2;;-0.9;;-0.22;0;+0;;3.00203;0.42;1;+2;;;-0.8;0;0;1
Bayern Munich;Freiburg;Bayern Munich;3-1;Wahr;Home;German Bundesliga;2019/20;20.06.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.0;1;1;1.6;1;1;0.4;1;;+0.6;;2;;-1.0;;-0.29;-2;;-2;3.00203;0.48;1;+2;;;-1.6;0;0;1
FC Koln;Wolfsburg;FC Koln;3-1;Wahr;Home;German Bundesliga;2019/20;18.01.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.6;1;1;1.9;1;1;-0.3;0;;+0.9;;2;;-1.5;;-0.29;-3;;-3;3.00203;0.48;1;+2;;;-2.3;0;0;1
Freiburg;Union Berlin;Freiburg;3-1;Wahr;Home;German Bundesliga;2019/20;07.03.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.5;1;1;0.8;1;1;0.7;3;;;-0.2;2;;-1.5;;-0.29;0;+0;;3.00203;0.48;1;+2;;;-1.3;0;0;1
Hertha;Fortuna Dusseldorf;Hertha;3-1;Wahr;Home;German Bundesliga;2019/20;04.10.2019;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.1;1;1;1.2;1;1;0.9;3;;+0.2;;2;;-0.9;;-0.29;0;+0;;3.00203;0.48;1;+2;;;-1.1;0;0;1
Hoffenheim;FC Koln;Hoffenheim;3-1;Wahr;Home;German Bundesliga;2019/20;27.05.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;1.2;1;1;2.5;1;1;-1.3;0;;+1.5;;2;;-1.8;;-0.29;-3;;-3;3.00203;0.48;1;+2;;;-3.3;0;0;1
Leverkusen;FC Koln;Leverkusen;3-1;Wahr;Home;German Bundesliga;2019/20;17.06.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.1;1;1;0.5;1;1;1.6;3;;;-0.5;2;;-0.9;;-0.29;0;+0;;3.00203;0.48;1;+2;;;-0.4;0;0;1
M'gladbach;Mainz;M'gladbach;3-1;Wahr;Home;German Bundesliga;2019/20;25.01.2020;HT League Table.csv;1;3;1;1;1;1;1;1;1;3;1;1;2.8;1;1;0.7;1;1;2.1;3;;;-0.3;2;;-0.2;;-0.29;0;+0;;3.00203;0.48;1;+2;;+0.1;;0;0;1
